Frequency,Algorithm,Behavior,Model_ID,Reward,Avg_Speed,Crashed
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,47.18161406245632,20.52265745007681,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,52.15916677251941,20.905990783410143,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,56.237003971814,21.385918254252093,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,47.136072720563526,20.472257200435877,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,51.22240858698037,20.839324116743477,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,47.97168229913644,20.655990783410143,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,47.72386697714171,20.455990783410137,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,47.01229062559352,20.372657450076808,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,18.82646474129201,20.770852803110866,1
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,48.07207129608994,20.48932411674347,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,53.08726222371071,21.05404251369584,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,47.090478852116775,20.622195736440688,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,55.461671431523186,21.289324116743476,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,-24.72467615683296,26.94216621568661,1
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,53.28439703809529,21.02113412378444,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,53.79914729145096,21.03202292117648,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,55.45661659636199,21.18932411673731,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,1.8540688358849309,20.508986175115204,1
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,52.75705227289168,20.939324109709258,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,53.45391705036839,20.9393241167076,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,-14.215646090781474,20.477522806357563,1
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,48.61543971259961,20.572657409757557,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,53.13757790285729,20.905990783410143,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,51.05106459574046,20.905990783410143,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,48.71096359377106,20.655990783410143,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,-18.195629607092172,21.702673258519617,1
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,52.56668511047009,20.955990783410137,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,45.51974499833716,20.305990783410145,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,61.43854414017194,21.872657449931744,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,50.84628826922446,20.739323613701245,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,44.96696418254784,20.305990783410145,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,47.65673335791547,20.427157842653447,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,50.0013721221435,20.672657446811712,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,47.93913103194925,20.439324116743474,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,63.382241515219256,22.07761858405028,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,63.61483854059992,22.0726057257535,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,53.140439549964114,20.964589369972497,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,45.60846820924713,20.405990783410147,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,50.82057504966091,20.705990783410066,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,49.03129277025388,20.58932411674347,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,64.67486788375314,22.26780897501574,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,48.671441366528434,20.53932411674347,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,-2.393502401305568,20.06209071064759,1
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,45.957412315672,20.272657450076807,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,52.37170395278531,20.955990783308042,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,2.663613868463841,21.25704431105622,1
