Model_Name,Algorithm,Gamma,Frequency,Version,Episode,Total_Reward,Episode_Length,Avg_Speed,Crashed
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,227,-13.0,34,20.267082776073565,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,228,1.4150176079472732,120,20.949201025236064,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,229,-12.166630660559365,117,20.41084645267216,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,230,0.0,120,20.07420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,231,-9.77815186480046,109,21.35843151341874,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,232,-13.0,35,20.632134500009304,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,233,0.6716242213926327,120,20.40753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,234,0.0,120,20.19920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,235,-9.949113855619693,15,28.703969107398223,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,236,0.6362425948154848,120,20.44920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,237,-13.0,83,20.047037626849235,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,238,0.0,120,20.15753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,239,-11.34350362050775,28,23.145322571300664,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,240,1.4079888137552672,120,20.65753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,241,0.0,120,20.240867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,242,-11.089385661546626,106,20.873309336746726,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,243,0.0,120,20.19920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,244,-13.0,60,20.151346906441855,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,245,1.8306690048514567,120,20.82420102523732,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,246,2.924086124507318,120,21.239283797747365,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,247,-10.337721886514014,19,26.70979730259292,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,248,-13.0,40,21.076725874065566,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,249,1.1180756708526696,120,20.53253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,250,0.0,120,20.115867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,251,0.9136608278276421,120,20.44920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,252,0.0,120,20.03253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,253,-9.839500685684593,80,21.798801537856082,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,254,-13.0,48,20.0034346618589,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,255,-13.0,5,20.25427647898938,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,256,-11.66970011831846,15,24.486906145174736,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,257,-12.26870700548081,21,22.5141420747016,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,258,1.3958060791742308,120,20.57420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,259,-13.0,17,20.474648483904357,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,260,0.0,120,20.15753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,261,0.0,120,20.15753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,262,-13.0,48,20.315934661858897,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,263,-13.0,103,20.158508206317563,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,264,2.1755694266343384,120,20.990867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,265,0.0,120,20.19920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,266,0.6362639275544973,120,20.44920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,267,2.6644193006476766,120,20.99086769190405,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,268,0.0,120,20.19920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,269,2.4105198971553548,120,21.074201025237382,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,270,0.4269526105687412,120,20.28253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,271,1.3589497048720496,120,20.865867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,272,-13.0,38,19.924334407904354,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,273,-10.585568077353855,73,21.456525277406968,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,274,1.8289870735487095,120,20.78253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,275,1.4451914208790386,120,20.615867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,276,0.877031071914018,120,20.53253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,277,-11.079990978561101,23,24.37218902675884,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,278,2.4141158385011323,120,21.074201025237382,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,279,-12.569135833734615,29,20.907805008567507,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,280,-11.697397433713622,101,20.881988261248853,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,281,-12.798062315988602,49,20.35858754479904,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,282,1.7605637093651467,120,20.82420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,283,0.0,120,20.03253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,284,0.0,120,20.222598425819886,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,285,0.0,120,20.07420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,286,0.0,120,20.240867691857485,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,287,0.0,120,20.32420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,288,-13.0,46,20.273278036851146,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,289,1.920259663522511,120,20.82420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,290,-10.842568084585164,27,23.938012018201682,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,291,0.0,120,20.32420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,292,-11.085473636055836,10,28.073542175198735,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,293,-13.0,16,19.879314390949546,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,294,-11.968594145209346,35,21.910338205412096,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,295,-13.0,43,20.09079355880201,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,296,0.0,120,20.05593175915322,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,297,-12.302329268977601,58,21.383143681322334,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,298,4.457700139878783,120,21.949201025237382,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,299,0.10156203237913494,120,20.32352579719145,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,300,1.407668383014375,120,20.86586769190405,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,301,-13.0,15,20.871260506387486,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,302,1.910614338453375,120,20.78253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,303,-13.0,9,20.895686163102027,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,304,-13.0,97,20.20788519349719,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,305,1.9063466418142312,120,20.865867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,306,0.8108102596811456,120,20.65753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,307,0.42383604407302666,120,20.32420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,308,0.724708712582196,120,20.615867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,309,-12.152532646119669,5,28.456834632121733,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,310,-11.097716166489192,51,22.207270386179463,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,311,0.19803652054730636,120,20.19920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,312,3.479328387275526,120,21.59419533882066,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,313,1.6344040479603699,120,20.740867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,314,-9.575859296014801,81,21.963960671438407,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,315,-9.842617454383513,80,21.77655884375457,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,316,3.090279051151289,120,21.32420102522908,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,317,-11.842183353056063,13,26.633955270515816,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,318,0.0,120,20.03253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,319,3.6644752591344454,120,21.365867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,320,3.7408811107584383,120,21.615867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,321,-10.905272293041802,14,27.904086607771013,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,322,-12.328375778607366,20,21.75824278100736,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,323,-13.0,69,19.972014999458594,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,324,1.6180557374417668,120,20.740867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,325,-11.97182758617897,57,21.12422481379844,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,326,2.2952171904933527,120,21.153642429165522,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,327,0.0,120,20.240867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,328,-9.818428231898213,18,28.216971910331843,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,329,0.0,120,20.240867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,330,1.0808140884635384,120,20.574200827481686,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,331,0.0,120,20.115867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,332,3.1573825456164872,120,21.240867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,333,-12.162579298090286,62,20.970401028357283,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,334,0.11931088574897135,120,20.317806520779946,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,335,1.3774121261802907,120,20.78253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,336,5.239599087424361,120,22.115867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,337,-13.0,48,20.47022478531569,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,338,1.1657964805162655,120,20.490867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,339,0.0,120,20.15753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,340,-11.588894417544957,18,23.96250371047489,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,341,-12.089455940969327,10,25.18605173147948,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,342,1.4451914208790386,120,20.615867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,343,-9.659113576877914,16,29.20182654619044,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,344,-12.36856835047243,86,20.50080273166911,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,345,4.414409475785623,120,21.57420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,346,0.6634445186387322,120,20.44920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,347,2.2757358476284373,120,21.115867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,348,-11.786920076064126,11,26.954228828029862,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,349,0.0,120,20.19920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,350,-13.0,101,20.199652116527005,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,351,-9.972394319314763,62,22.88840023006356,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,352,0.3524885339091901,120,20.32420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,353,1.2197796386171307,120,20.824201025237382,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,354,0.09232209082113788,120,20.28253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,355,4.033340681285258,120,21.615867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,356,-13.0,44,20.183387158241874,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,357,0.0,120,20.28253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,358,1.9735890894589698,120,20.990867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,359,0.4269526105687412,120,20.28253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,360,1.5792024714613655,120,20.82420102523724,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,361,3.0520755466749447,120,21.44920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,362,-11.259581444167434,17,25.235045541355618,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,363,1.9074975697544558,120,20.82420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,364,-13.0,13,20.548034904264455,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,365,0.09232208750638211,120,20.240867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,366,0.6716242213926327,120,20.490867686975708,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,367,-10.559184796495911,27,24.539655033295837,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,368,-11.584982392052726,32,22.385198288200222,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,369,3.5953938615225614,120,21.61586769190405,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,370,0.0,120,20.03253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,371,4.203623909306507,120,21.82420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,372,-12.006958518835823,26,22.618039622374063,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,373,0.0,120,20.15753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,374,-11.08431058278022,15,27.21390173579112,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,375,-11.448510014046526,9,28.218214947518195,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,376,-10.814494559607843,48,22.08676799519223,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,377,-11.834203839617322,36,22.2936330469252,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,378,-11.45162678274513,10,27.773537121791332,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,379,-12.410802125429397,23,21.900183948996727,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,380,1.6607640761314157,120,20.69920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,381,-11.697189600219051,47,22.04948699437923,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,382,0.0,120,20.115867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,383,-12.647513099899497,74,20.44014580669126,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,384,0.09232208750638211,120,20.27396986184326,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,385,-13.0,59,19.967271779027847,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,386,-13.0,24,20.378367264543048,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,387,-12.647511548216345,29,21.687696735605254,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,388,3.3288409258909843,120,21.32420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,389,-11.420797534425516,55,21.751387718473048,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,390,-11.592011186244733,39,21.988994607565594,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,391,-13.0,4,22.881432647462276,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,392,1.6607640761314157,120,20.69920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,393,-13.0,10,21.51551559076693,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,394,0.5891970770022462,120,20.44920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,395,-12.771146537072449,74,20.575280941826396,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,396,-13.0,58,19.950425991385615,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,397,-13.0,50,20.10329727538454,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,398,0.7156351691056335,120,20.365867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,399,-10.744745844739288,64,21.766703671291292,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,400,1.5049935550259301,120,20.740867605990314,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,401,0.0,120,20.15753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,402,1.914526363944164,120,20.82420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,403,-11.089385661546626,13,27.186994629991812,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,404,1.4150176079472732,120,20.740867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,405,2.9214737376732782,120,21.19920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,406,2.1605486841137567,120,20.865867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,407,1.1618844550104666,120,20.53253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,408,0.0,120,20.28253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,409,1.0808139161892438,120,20.65753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,410,-12.801963479452693,120,20.17771954375591,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,411,1.4139679031746484,120,21.032534358570707,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,412,1.0808140885585193,120,20.57420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,413,0.8333701509341934,120,20.44920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,414,-9.839500685684593,40,23.533158631131396,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,415,0.0,120,20.115867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,416,0.8333790292213764,120,20.57420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,417,-11.88991289701678,25,23.787143072605915,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,418,0.8333696919898803,120,20.53253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,419,-11.938455899883419,109,20.661694564223538,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,420,0.0,120,20.03253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,421,0.0,120,20.40753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,422,0.0,120,20.07420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,423,-13.0,5,20.59515919290824,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,424,2.797930718197465,120,21.32420102523723,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,425,0.0,120,20.03253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,426,2.5071356424502143,120,21.115867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,427,0.0,120,20.07420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,428,-10.814494559607843,105,20.981609856787074,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,429,-11.554808579120962,43,21.95125867508091,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,430,0.0,120,20.03253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,431,-10.839451315886244,25,23.88498706953733,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,432,1.914526363944164,120,20.740867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,433,1.914526363944164,120,20.740867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,434,-12.110257015752456,85,21.20156974345263,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,435,0.0,120,20.240867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,436,-10.905226998487512,13,28.22342491695266,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,437,-13.0,13,20.31389782135097,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,438,1.7567590720043782,120,21.032534358566462,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,439,-13.0,41,20.539627012204033,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,440,-11.919185911528455,49,21.205730106157596,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,441,0.6634445186387322,120,20.615867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,442,-11.544290376585467,54,21.891198287043746,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,443,-11.565335468541887,8,28.63840766953452,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,444,0.9171196585886663,120,20.490867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,445,-11.062048098454015,32,23.064657336101668,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,446,-12.798062315988602,32,20.549087177970954,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,447,1.4968154697997038,120,20.865867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,448,1.9355342273505587,120,20.78253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,449,0.0,120,20.240867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,450,0.0,120,20.03253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,451,1.4079888137552672,120,20.65753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,452,-13.0,34,20.65072669118454,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,453,-11.69851001420516,107,20.72079165888192,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,454,-11.354521361658435,18,24.383480532626294,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,455,-13.0,58,20.195281814667393,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,456,-11.204751795967393,87,21.2796131630852,1
