Frequency,Algorithm,Behavior,Model_ID,Reward,Avg_Speed,Crashed
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.23415100237996764,20.43384250087091,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.100509167537574,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,-15.0,19.880063356711332,1
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,-15.0,19.6083916519207,1
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.100509167537577,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.183842490514053,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.100509167537318,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.100509167537577,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.100509167537574,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,-15.0,19.05361315900833,1
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,-15.0,19.72374009275035,1
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.100509167537584,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.24269930281659063,20.51717583419541,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.100509167537577,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,-15.0,20.024432934950582,1
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.100509167537574,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,-15.0,19.86934396645759,1
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.183842500870913,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,-15.0,19.8871371163748,1
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.10050916753753,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.100509167537584,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.267175773598183,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
